id_soal,soal,jawaban,jawaban_benar,materi,jumlah_dikerjakan,jumlah_benar,kategori_soal
pm2132,"Pada seorang penderita luka serius,
terdapat bakteri parasit yang mengganggu
penyembuhan. Tim dokter yang
menanganinya melakukan pengamatan
jumlah bakteri saat pertama kali pasien

tiba di ruang pengamatan. Terdapat
sekitar 6250 bakteri pada awal
pengamatan (pukul 09:00). Dalam rangka
upaya mengurangi jumlah bakteri, tim
dokter memberikan obat tetes pembunuh
bakteri. Obat tersebut ampuh mengurangi
20% bakteri setiap 3 jam – nya. Jika
pemberian obat tetes terus dilakukan
hingga pukul 21:00. Maka perkiraan
bakteri yang tersisa berjumlah....","(A) 100 bakteri
(B) 2048 bakteri
(C) 2560 bakteri
(D) 3200 bakteri
(E) 3680 bakteri",(C) 2560 bakteri,barisan dan deret,672,400,sedang
pm2133,"Rata – rata skor 8 pemain basket adalah14,5 poin. Jika skor individual yang palingbesar dihilangkan, maka rata – rataskornya menjadi 12 poin. Maka skortertinggi dari pemain yang sempat dihilangkan adalah?","(A) 20
(B) 24
(C) 32
(D) 36
(E) 40
",(C) 36,Statistika,645,30,sulit
pm2134,"Seorang psikolog sedang
mempersiapkan eksperimen.
Eksperimen tersebut bertujuan
mengamati perilaku kecenderungan
seseorang untuk memilih pilihan
pertama. Dalam percobaannya, jumlah
partisipan sebanyak 300 orang. Mereka
disajikan 5 gambar yang menurut
mereka menarik. Kloter pertama yang
terdiri dari 150 orang, 36 diantaranya
memilih gambar pertama. Kloter kedua
yang terdiri dari 150 orang juga,
sebanyak p orang juga memilih gambar
pertama. Jika lebih dari 20% partisipan
memilih gambar pertama. Manakah
pertidaksamaan dibawah ini yang
menggambarkan kajadian tersebut?","(A) p > 0,20(300 − 36); dimana p ≤
150
(B) p > 0,20(300 + 36); dimana p ≤
150
(C) p − 36 > 0,20(300); dimana p ≤
150
(D) p + 36 > 0,20(300); dimana p ≤
150
(E) Semuanya salah","(C) p − 36 > 0,20(300); dimana p ≤ 154",Pertidaksamaan Kuadrat,499,6,sulit
pm2135,"Di kota X, siswa kelas 8 binaan bapak
Sugeng yang terdiri dari 26 orang,
sebanyak 34,6% - nya setidaknya
memiliki 2 saudara kandung. Rata – rata
di kota X memang jumlah siswanya
dalam satu kelas adalah 26 orang. Jika
siswa di kelas bapak Sugeng mewakili
siswa di kelas 8 di seluruh kota, dan
terdapat 1800 kelas 8 di kota X. Manakah
berikut ini perkiraan yang akurat untuk
jumlah siswa kelas 8 di koa X, yang
memiliki saudara kandung kurang dari
dua?","(A) 16200
(B) 23400
(C) 30600
(D) 46800
(E) 51200",(C) 30604,Operasi Bilangan,693,379,sedang
pm2136,"Berat objek di planet Venus diperkirakan
9/10 dari beratnya ketika di bumi. Berat
objek di planet Jupiter diperkirakan 23/10
beratnya ketika di bumi. Jika berat objek
di bumi adalah 100 pound. Berapa
lebihnya berat objek di planet Jupiter
daripada di planet Venus?","(A) 90
(B) 140
(C) 111
(D) 230
(E) 250",(B) 144,Perbandingan,375,185,sedang
pm2137,"h = −4,9(t)^2 + 25t Persamaan diatas merupakan ekspresi matematika untuk perkiraan ketinggian h (dalam meter). Bola tersebut mengalami perubahan ketinggian terhadap berubahnya waktu t, setelah diluncurkan secara vertikal dengan kecepatan 25 m/s dari tanah. Berapa perkiraan waktu yang dibutuhkan bolauntuk kembali menyentuh tanah?","(A) 3,5 sekon
(B) 4,0 sekon
(C) 4,5 sekon
(D) 5,0 sekon
(E) 7,5 sekon","(D) 5,0 sekon",Fungsi Kuadrat,973,873,mudah
pm2138,"Batas berat yang ditetapkan pada
sebuah jembatan yang dilapisi kayu di
daerah Tenggarong adalah 6000 pound.
Sebuah truk ekspedisi membawa
sebanyak x kotak dengan ukuran
identik, masing – masing memiliki berat
14 pound hendak melintasi jembatan
tersebut. Jika berat campuran antara
truk dan pengemudinya adalah 4500
pound. Maka nilai maksimum yang
mungkin dari x agar semua elemen
dalam truk mampu melintasi jembatan
kayu tersebut?","(A) x ≤ 107
(B) x < 107
(C) x ≤ 108
(D) x < 108
(E) x > 107",(A) x ≤ 112,Pertidaksamaan Linear,57,32,sedang
pm2139,"Seorang tukang cat akan melakukan pengecatan terhadap n dinding dengan ukuran yang sama. Dinding dicat dengan merk tertentu. Bayaran tukang cat dikalkulasikan melalui ekspresi matematis nKlh, dimana n adalah jumlah dinding, K adalah konstanta dengan satuan rupiah per m kuadrat. l adalah lebar dinding dalam meter, dan h adalah tinggi dinding dalam meter. Jika customer meminta pada tukang cat agar menggunakan jenis cat yang lebih mahal, maka variabel yang akan berubah
adalah?","(A) h
(B) l
(C) K
(D) n
(E) Tidak ada yang berubah",(C) K,Aljabar,559,192,sulit
pm2140,"Rata – rata jumlah siswa per kelas di
sekolah Suzuran dari tahun 2000 s.d
2010 dapat dimodelkan dengan
persamaan y = 0,56x + 27,2 , dimana x
mewakili tahun, dan y mewakili rata –
rata jumlah siswa per kelas. Manakah
pernyataan yang benar terkait angka
0,56 pada persamaan?","(A) Jumlah total siswa disekolah pada
tahun 2000
(B) Rata – rata jumlah siswa per kelas
tahun 2000
(C) Perkiraan kenaikan rata – rata
jumlah siswa per kelas tiap tahun
(D) Perkiraan perbedaan antara rata –
rata jumlah siswa per kelas di tahun
2010 dan tahun 2000
(E) Tidak berarti apapun","(C) Perkiraan kenaikan rata – rata
jumlah siswa per kelas tiap tahun",Model Matematika,306,137,sedang
pm2141,"Brian berencana menyewa speedboat.
Biaya sewanya per jam adalah $60, dan
juga ia harus membayar kursus
kepelatihan untuk safety selama
menggunakannya. Biaya kursus
kepelatihan safety sebesar $10. Brian
hanya ingin mengeluarkan uang untuk
keduanya tidak lebih dari $280. Jika
speedboat bisa disewa untuk n jam.
Maka nilai maksimum n peminjaman
yang bisa Brian lakukan adalah?","(A) 4 jam
(B) 3 jam
(C) 2 jam
(D) 1 jam
(E) 5 jam",(A) 4 jam,Pertidaksamaan Linear,417,357,mudah
pm2142,"Marco mengemudi rata – rata per
minggu sejauh 100 km. Konsumsi bahan
bakar mobilnya adalah 25 km per liter.
Marco ingin mengurangi pengeluaran
untuk bahan bakar menjadi Rp50.000, −
per minggu . Asumsikan harga bahan
bakar adalah Rp15.000, − per liter.
Manakah persamaan dibawah ini yang
bisa digunakan untuk menghitung jarak
tempuh (m) yang lebih rendah per
minggunya?","(A) (25/3)m = 95
(B) (25/3)m = 5
(C) (3/25)m = 95
(D) (3/25)m = 10
(E) (25/3)m = 10",(D) (3/25)m = 14,Perbandingan,249,8,sulit
pm2143,"Citra Media Group berencana akan
meningkatkan keanggotaan di beberapa
kota. Peningkatan yang diharapkan
sebesar n per tahun. Sebelumnya Citra
Media Group memiliki sebanyak b
jumlah anggota pada awal tahun berdiri.
Manakah fungsi dibawah ini yang
menyatakan jumlah keseluruhan
keanggotaan y, terhadap jumlah awal x
dihitung dari tahun ini?
","(A) y = nx + b
(B) y = nx − b
(C) y = b(n)^x
(D) y = n(b)^x
(E) y = (1/n)(b)^x",(A) y = nx + b,Fungsi,131,5,sulit
pm2144,"h = −4,8(t)^2 + 16t
Persamaan diatas merupakan ekspresi
matematika untuk perkiraan ketinggian
h (dalam meter). Bola tersebut
mengalami perubahan ketinggian
terhadap berubahnya waktu t, setelah
diluncurkan secara vertikal dengan
kecepatan 25 m/s dari tanah. Berapa
perkiraan waktu yang dibutuhkan bola
untuk mencapai tinggi maksimum, jika
ketinggian maksimum bola (3/2)t?
","(A) 3,0 sekon
(B) 4,0 sekon
(C) 4,5 sekon
(D) 5,0 sekon
(E) 7,5 sekon","(A) 3,0 sekon",Fungsi Kuadrat,35,28,mudah
pm2145,"b = 2,35 + 0,25x
c = 1,75 + 0,40x
Pada sistem persamaan diatas, b dan c
mewakili harga per kilogram daging sapi
dan daging ayam, dalam dollar ($)
selama x pekan di awal musim panas.
Berapakah harga per kilogram daging
sapi disaat harganya sama dengan harga
per kilogram daging ayam?
","(A) $ 2,60
(B) $ 3,35
(C) $ 2,95
(D) $ 2,85
(E) $ 2,21","(B) $ 3,39",Sistem Persamaan Linear Dua Variabel,318,184,sedang
pm2146,"Mark memiliki dua jenis pekerjaan.
Pekerjaan utamanya adalah sebagai
tutor dengan bayaran $12 per jam. Dan
sebagai sampingan ia bekerja sebagai
penjaga pantai dengan bayaran $9.50
per jam. Setiap minggunya ia hanya
mampu bekerja tidak lebih dari 20 jam.
Akan tetapi ia menginginkan
pendapatannya setidaknya $220 per
minggu. Manakah pertidaksamaan
dibawah ini yang menggambarkan
situasi, dalam bentuk x dan y. Dimana x
adalah jam kerjanya sebagai tutor, dan y
adalah jam kerjanya sebagai penjaga
pantai.
","(A) 12x + 9.5y ≤ 220 ; x + y ≥ 20
(B) 12x + 9.5y ≤ 220 ; x + y ≤ 20
(C) 12x + 9.5y ≥ 220 ; x+ y ≤ 20
(D) 12x + 9.5y ≥ 220 ; x + y ≥ 20
(E) Tidak satupun yang benar","(C) 12x + 9.5y ≥ 220 ; x+ y ≤ 20
",Pertidaksamaan Linear,849,456,sedang
pm2147,"Abdul sedang mempersiapkan diri
untuk balap sepeda. Dalam rangka
persiapan, ia menargetkan setidaknya
rata – rata bersepeda sejauh 280 mil per
minggu, yang dilakukan selama 1 bulan.
Pada minggu pertama ia bersepeda
sejauh 240 mil, minggu kedua 310 mil,
dan minggu ketiga 320 mil. Manakah
pertidaksamaan dibawah ini, yang bisa
digunakan untuk menggambarkan jarak
tempuh bersepeda Abdul (dalam x)?
","(A) (240+310+320)/3 ≥ 280
(B) 240 + 310 + 320 ≥ x(280)
(C) (240/4) + (310/4) + (320/4) ≥ 280
(D) 240 + 310 + 320 +   ≥ 4(280)
(E) Semua pilihan diatas salah",(D) 240 + 310 + 320 +   ≥ 4(280),Pertidaksamaan Linear,786,757,mudah
pm2148,"Sebuah kota pesisir memiliki luas
240 km kuadrat, dimana 3 km kuadratnya adalah air. Jika kota tersebut berpenduduk 11,85 juta orang pada tahun 2010, manakah nilai dibawah ini yang menyatakanjumlah populasi penduduk per km kuadrat daratan, di kota tersebut pada tahun yang sama?
","(A) 45000
(B) 50000
(C) 55000
(D) 60000
(E) 65000",(B) 50004,Perbandingan,218,214,mudah
pm2149,"Disebuah kantin, Ani dan kawan - kawan
membayar tidak lebih dari Rp35.000
untuk 4 mangkok bakso dan 7 gelas es
yang dipesannya, sedang Adi dan
kawan-kawan membayar tidak lebih
dari Rp50.000,- untuk 8 mangkok bakso
dan 4 gelas es. Jika kita memesan 5
mangkok bakso dan 3 gelas es, maka
maksimum yang harus kita bayar
adalah....
","(A) Rp27.500,-
(B) Rp30.000,-
(C) Rp32.250,-
(D) Rp35.000,-
(E) Rp37.500,-","(C) Rp32.250,-",Program Linear,915,143,sulit
pm2150,"Sekelompok siswa memutuskan
patungan/urunan untuk melakukan
sebuah perjalanan karyawisata. Total
biaya yang harus mereka keluarkan adalah $800 untuk semua orang. Tetapi
tiba – tiba 2 orang memutuskan
membatalkan untuk ikut. Akibatnya
biaya urunan per orang meningkat
sebesar $20. Maka jumlah siswa pada
awalnya adalah....","(A) 7
(B) 8
(C) 9
(D) 10
(E) 11",(D) 14,Persamaan Linear Satu Variable,686,366,sedang
pm2151,"Jaka mendepositkan uangnya sebesar x
pada sebuah akun menabung pada 1
Januari 2001. Jumlah seluruh uang Jaka
meningkat 2 kali lipat, hingga akhirnya
uang di tabungannya menjadi $480 pada
1 Januari 2005. Berapakah nilai x?
","(A) 30
(B) 40
(C) 50
(D) 60
(E) 70",(A) 34,Fungsi Eksponensial,919,698,mudah
pm2152,"Sebuah komite pendidikan SMA Cinta
Kasih berencana untuk membuat
sekolah baru. Komite tersebut
mengundang beberapa elemen
pendidikan, diantaranya 15% orangtua
murid, 45% guru, 25% pegawai tata
usaha, dan 6 orang siswa. Berapa banyak
guru yang diundang daripada pegawai
tata usaha?
","(A) 6 lebih banyak
(B) 7 lebih banyak
(C) 8 lebih banyak
(D) 9 lebih banyak
(E) 10 lebih banyak",(C) 8 lebih banyak,Analitik,572,169,sulit
pm2153,"Kirani merupakan pengusaha di bidang
katering makan siang. Pada waktu
tertentu ia mendapatkan pesanan nasi
kotak paling sedikit 50 porsi. Ia
menyediakan dua jenis paket yaitu paket
vegetarian dan non vegetarian. Untuk
paket vegetarian ia menjual Rp20,000,-
per porsi, dan non vegetarian Rp15,000,-
per porsi. Suatu hari ia mendapatkan
pesanan dari Alternatifa paket makan
siang (vegetarian dan non vegetarian),
dari pesanan itu rata – rata pendapatan
kotornya dari tiap paket paling sedikit
Rp600,000,- . Model matematika yang
tepat untuk mendeskripsikan kasus
pada soal adalah....
","(A) x + y ≤ 50 ; 20x + 15y ≤ 600
(B) x + y ≥ 50 ; 20x + 15y ≥ 600
(C) x + y ≥ 50 ; 20x + 15y ≥ 600(2)
(D) x + y ≤ 50 ; 20x + 15y ≤ 600(2)
(E) x + y > 50 ; 20x + 15y > 600(2)",(C) x + y ≥ 50 ; 20x + 15y ≥ 600(2),Pertidaksamaan linear,98,90,mudah
pm2154,"Sebuah ruang pertunjukan memiliki 11
baris kursi penonton. Setiap barisnya
memiliki jumlah kursi yang berbeda.
Baris pertama berisi 12 kursi, baris
kedua 17 kursi, baris ketiga 19 kursi,
baris keempat 24 kursi, baris kelima 26
kursi, dan seterusnya mengikuti pola
yang sama. Jika terdapat suatu
pertunjukkan dengan harga tiket
Rp35,000,00 per orang, dan terjual 3/4
tiket dari kapasitas total. Maka total
pendapatan kotor pengelola teater
adalah....
","(A) Rp1,705,000,00
(B) Rp1,850,000,00
(C) Rp1,905,000,00
(D) Rp1,950,000,00
(E) Rp2,905,000,00","(E) Rp2,905,000,04",barisan dan deret,698,86,sulit
pm2155,"Marko adalah seorang yang bekerja di
tempat Laundry. Setiap minggunya dia
menerima beberapa paket baju kotor
yang harus dicuci. Jumlah baju kotor
yang tersisa untuk dicuci di penghujung
hari pada bulan tertentu dapat
diperkirakan dengan persamaan :
p = 180 − 20d
Dimana p adalah banyaknya baju kotor yang tersisa, dan d adalah jumlah hari
dia bekerja pada pekan tertentu. Maksud
dari angka 180 pada persamaan
tersebut adalah?
","(A) Marko bisa menyelesaikan
pencucian selama 180 hari
(B) Marko setiap minggunya
mendapatkan 180 baju kotor untuk
dicuci
(C) Marko mampu mencuci 180 baju
kotor per jam
(D) Marko mampu memperbaiki 180
baju kotor per hari
(E) Tidak memiliki arti apapun, hanya
konstanta biasa.","(B) Marko setiap minggunya
mendapatkan 180 baju kotor untuk
dicuci
",Persamaan Garis,449,29,sulit
pm2156,"Sebuah produsen air mineral membuat
tiga varian ukuran kemasan dalam
bentuk botol. Ketiga ukuran tersebut
adalah kecil, sedang, dan besar. Volume
2 botol kecil dan 3 botol sedang adalah
3450 mL. Volume 3 botol kecil dan 4
botol besar adalah 7800 mL. Sedangkan
volume 2 botol sedang dan 3 botol besar
adalah 6000 mL. Jika seorang penderita
gagal ginjal hanya diperbolehkan untuk
mengonsumsi air tidak lebih dari 1,6
liter per hari. Maka varian ukuran dan
jumlah yang bisa diminum adalah....
","(A) 1 kecil dan 1 sedang
(B) 2 kecil dan 1 sedang
(C) 1 besar dan 1 sedang
(D) 1 kecil dan 1 besar
(E) 2 kecil dan 1 sedang",(A) 1 kecil dan 1 sedang,"Sistem Persamaan Linear Tiga
Variabel",530,299,sedang
pm2157,"Pada 15 Januari saldo tabungan Udin
tersisa Rp750,000,00. Udin biasa
melakukan tarik tunai sebesar
Rp50,000,00 per hari. Jika dilakukan
terus menerus, Udin akan kehabisan
uang sebelum hari gajian yaitu tanggal 2
Februari. Berapakah uang yang harus
disisihkan Udin agar ia masih bisa
menikmati uang Rp50,000,00 dalam
sehari, tepat sampai tanggal 2 Februari?
","(A) Rp5000,00
(B) Rp10,000,00
(C) Rp15,000,00
(D) Rp20,000,00
(E) Rp30,000,00","(B) Rp10,000,04",Analitik,330,141,sedang
pm2158,"Faisal adalah mahasiswa miskin yang
berusaha bertahan hidup di perantauan.
Untuk menyambung hidup ia menjual
roti keju dan roti coklat. Ia dapat
menjual keduanya dengan jumlah tidak
lebih dari 50 roti setiap harinya. Modal
yang harus dikeluarkan untuk membuat
roti keju adalah Rp4000,00 sedangkan
untuk membuat roti coklat adalah
Rp3000,00. Jumlah modal yang dimiliki
Faisal keseluruhan adalah
Rp180,000,00. Jika roti keju dijual
dengan harga Rp5300,00 per pcs dan
roti coklat dijual Rp4200,00 per pcs.
Maka keuntungan maksimum yang
didapat Faisal adalah....
","(A) Rp200,000,00
(B) Rp232,000,00
(C) Rp210,000,00
(D) Rp238,500,00
(E) Rp250,500,00","(D) Rp238,500,04",Program Linear,126,43,sulit
pm2159,"Dimas adalah seorang mahasiswa yang
bekerja sambilan saat libur semester. Ia
bekerja sebagai pekerja kasar disebuah
peternakan. Ia dibayar $8 per jam untuk
10 jam pertama ia bekerja di minggu ini.
Karena kerjanya bagus, bos menaikkan
bayarannya menjadi $10 di minggu
tersisa ia bekerja. Dimas menabung 90%
dari gajinya setiap minggunya.
Berapakah jam kerja Dimas yang
seharusnya, jika ia ingin menyisihkan
setidaknya $270 di minggu tersisa ia
bekerja?
","(A) 38
(B) 33
(C) 22
(D) 16
(E) 10",(C) 26,Pertidaksamaan Linear,42,36,mudah
pm2160,"Seorang YouTuber yang merekam
aktivitas alam liar membeli sebuah
kamera seharga $32400. Harga kamera
tersebut terdepresiasi secara konstan
selama 12 tahun. Sampai akhirnya
kamera tersebut tidak berharga sama
sekali. Berapa harga kamera setelah 4
tahun sejak dibeli?
","(A) $10800
(B) $16200
(C) $29700
(D) $21600
(E) $30200",(D) $21604,Persamaan Garis,2,1,sedang
pm2161,"Dalam sebuah keluarga yang terdiri dari
Ayah, Ibu, dan 5 orang anaknya akan
makan bersama duduk mengelilingi
meja bundar. Jika Ayah dan Ibu
duduknya selalu berdampingan, maka
banyak cara mereka duduk mengelilingi
meja bundar tersebut adalah....
","(A) 120
(B) 240
(C) 720
(D) 1020
(E) 5040",(B) 244,Permutasi dan Kombinasi,377,138,sulit
pm2162,"Sebuah perusahaan memberlakukan
kebijakan 6 hari kerja dalam sepekan.
Dengan bayaran per hari kerjanya
adalah Rp125000, −. Jika seorang
karyawan bekerja lembur, maka ia akan
mendapat tambahan sebesar
Rp20000, − untuk satu jam lembur.
Misal seorang karyawan menerima gaji
sebesar Rp3860000, −. Maka jumlah jam
lemburnya selama sebulan adalah....
","(A) 12 jam
(B) 20 jam
(C) 30 jam
(D) 43 jam
(E) 41 jam",(D) 43 jam,Aritmatika Sosial,638,609,mudah
pm2163,"Pada tanggal 13 September 2022 di
Pasar Induk Kramat Jati, cabai rawit
merah mengalami kenaikan harga.
Harga semula Rp61000, − per kg,
menjadi Rp64000, − per kg. Pak Junaedi
seorang pedagang sayur di pasar kecil
semula menjual dengan harga
Rp64000, − per kg, kini harus
menaikkan harga menjadi Rp70000, −
per kg agar keuntungan maksimum.
Akibatnya jumlah permintaan cabai
rawit merah di tokonya mengalami
penurunan. Semula per bulan Pak
Junaedi mendapatkan 12 permintaan,
kini hanya menjadi 6 permintaan.
Buatlah persamaan matematika yang
menggambarkan kenaikan harga cabai
rawit merah (C), terhadap menurunnya
permintaan (P)! (dalam ribuan)
","(A) C = −P + 76
(B) C = 6P + 70
(C) C = −7P + 64
(D) C = −7P − 64
(E) C = −P + 70",(A) C = −P + 80,Persamaan Garis Lurus,264,19,sulit
pm2164,"Sepasang kekasih sedang melakukan
salam perpisahan di bandara Soekarno –
Hatta. Sang pria ingin merantau ke
Jepang untuk menyelesaikan studi
magisternya. Ketika wanitanya bertanya
“kapan kamu kembali lagi?”, sang pria
menjawab “aku akan kembali setelah
satu tahun lima bulan dua puluh lima
hari dari sekarang”. Jika saat itu si pria
berangkat pada hari Rabu. Maka pada
hari apa ia akan kembali ke Indonesia?
(anggap semua bulan memiliki 30 hari)
","(A) Selasa
(B) Rabu
(C) Kamis
(D) Jumat
(E) Sabtu",(C) Kamis,Bilangan,634,290,sedang
pm2165,"Karena keterbatasan dana, Benu hanya
dapat mengundang 10 dari 15 orang
temannya dalam rangka perayaan ulang
tahun. Di antara mereka, ada teman
karibnya bernama Iksan, Imam, Isal,
Ifan, dan Derry. Benu memutuskan
bahwa Imam dan Derry harus diundang.
Isal dan Ifan dipastikan tidak bisa
memenuhi undangan karena sedang
sakit. Banyaknya cara mengundang
teman-temannya adalah....
","
(A) 303
(B) 286
(C) 196
(D) 165
(E) 120",(D) 169,Permutasi dan Kombinasi,701,452,sedang
pm2166,"PT. Proper Beauty merupakan
perusahaan yang bergerak di bidang
kosmetik. Suatu hari bendahara
perusahaan sedang menghitung
penerimaan total perusahaan.
Berdasarkan catatannya penerimaan
total perusahaan diformulasikan dengan
: p = 20 + 200q + 2(q)^2
Dengan p adalah total penerimaan
(dalam puluhan ribu rupiah), dan q
adalah kuantitas barang yang
diproduksi. Berdasarkan persamaan
tersebut kuantitas barang yang harus
diproduksi agar meraih keuntungan
maksimum sebesar....
","(A) 40
(B) 50
(C) 60
(D) 70
(E) 80",(B) 54,Fungsi Kuadrat,736,512,sedang
pm2167,"Cadangan air bersih yang dapat
digunakan manusia di bumi adalah 1%
dari seluruh air yang ada. Artinya
tantangan manusia dimasa depan adalah
krisis air. Kondisi ini diperparah dengan
semakin meningkatnya pemanasan
global, yang menyebabkan kekeringan
ekstrem. Untuk mensiasati kesulitan air
bersih, pemerintah menggalakan
program hemat air. Pemerintah
menghimbau agar masyarakat cukup
menggunakan 20 liter air. Donni adalah
masyarakat baik yang mengikuti
anjuran pemerintah. Ia mandi dengan
menggunakan gayung berukuran
diameter 16 cm. Asumsikan bahwa
gayung Donni benar – benar
membantunya menghemat air dan
berbentuk silinder (t = 14 cm). Maka
jumlah cidukan yang paling mungkin
didapat Donni agar tak lebih dari
ketentuan berhemat air adalah....
","(A) 10 cidukan
(B) 9 cidukan
(C) 8 cidukan
(D) 7 cidukan
(E) 6 cidukan",(D) 7 cidukan,Bangun Ruang Sisi Lengkung,364,203,sedang
pm2168,"Sebuah karang taruna terdiri dari laki –
laki dan perempuan. Salah satu anggota
laki – laki bernama Ripan, dan
Perempuannya bernama Nida. Banyak
teman laki – laki Ripan di karang taruna
tersebut setengah dari jumlah anggota
karang taruna perempuan. Banyak
teman perempuan Nida di karang taruna
tersebut satu lebihnya dari banyaknya
anggota laki – laki. Maka selisih anggota
karang taruna laki – laki dan perempuan
di karang taruna tersebut adalah...
orang","(A) 0
(B) 1
(C) 2
(D) 3
(E) 4",(C) 6,Persamaan Linear,392,72,sulit
